,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
167,167,0.17944600562023286,0.3355704697986577,544.2613144696937,7.077712756460582,3633,2656,8592,9.64128754471236,4.096464486628695,530.5235624383541
168,168,0.1686069851465275,0.3380952380952381,540.8081088684455,7.071684785896628,3686,2671,8567,9.492372032669259,3.52662422952389,527.789112606251
169,169,0.1818546768366118,0.3178807947019868,569.223149602092,7.152087336597365,3744,2738,8592,9.298598534966423,3.7694313032750753,556.1551197638507
170,170,0.1774387796065837,0.2850678733031674,538.2379467567998,7.0788591228137125,3643,2653,8585,9.300787296696106,3.9856689814434136,524.9514904786616
171,171,0.1758329987956644,0.3127853881278539,547.105004289167,7.014999044764466,3661,2677,8579,9.164057761012096,3.6662225037235783,534.2747240244331
172,172,0.17944600562023286,0.30648769574944074,534.8353083542097,7.0449837236673085,3624,2667,8600,9.278528784500221,3.094622431720841,522.4621571379877
173,173,0.17663588920112405,0.2681818181818182,550.6348283710435,7.056490610476796,3688,2712,8580,9.070408720005439,4.117165297917622,537.4472543531207
174,174,0.16940987555198714,0.2938388625592417,548.6359169773533,7.0046579424236235,3660,2712,8630,9.07059169932198,4.220432313487526,535.3448929645432
175,175,0.17984745082296266,0.3125,544.2413359734363,7.09057902815769,3660,2707,8577,10.121952772057623,3.811161835283826,530.3082213660963
176,176,0.17462866318747491,0.2942528735632184,543.2578678409074,7.002624224420869,3654,2666,8596,9.125468770925512,4.180850914630336,529.9515481553524
177,177,0.1702127659574468,0.3136792452830189,553.8124642861512,7.088226980259546,3748,2692,8589,9.335216475835107,3.865232682506897,540.6120151278103
178,178,0.17543155359293455,0.2837528604118993,545.9215094755359,6.989909612066383,3654,2645,8568,8.96789821344185,4.0495538603915415,532.9040574017042
179,179,0.18546768366118024,0.31601731601731603,542.7850817078191,7.072067411950822,3632,2652,8581,9.955041945468697,4.043828629134215,528.7862111332174
180,180,0.1834604576475311,0.2888402625820569,549.773512954205,6.93838243221546,3723,2663,8572,8.552307455846233,3.663705352870416,537.5575001454887
181,181,0.1862705740666399,0.3189655172413793,535.773707330998,7.023451114811728,3693,2694,8572,10.134151132017918,3.6703652046796575,521.9691909943016
182,182,0.1734243275792854,0.2662037037037037,534.1567919383453,6.853864367941109,3660,2667,8556,6.86822300310884,2.6620359100848643,524.6265330251513
183,183,0.1802488960256925,0.29175946547884185,535.3706415584604,6.9235030394422665,3648,2625,8555,8.133239596517008,3.098195448925126,524.1392065130188
184,184,0.16981132075471694,0.2978723404255319,539.1216747719536,6.94168096357859,3710,2697,8572,8.409601817104967,3.1784648028457254,527.5336081520027
185,185,0.17703733440385389,0.2789115646258503,557.2077763951462,6.941776920004326,3729,2710,8564,8.348038229996714,3.4206806875590114,545.4390574775923
186,186,0.17984745082296266,0.3169642857142857,559.8630985153261,7.154105641897112,3726,2700,8577,10.633487811624018,4.348256049845285,544.881354653858
187,187,0.17543155359293455,0.2768878718535469,540.9668485680323,6.992321596630022,3708,2703,8577,8.69483407926935,4.143958884586263,528.1280556041786
188,188,0.16740264953833806,0.3069544364508393,538.1082239991156,6.913305560104322,3677,2657,8536,8.434371760591826,3.2951935216461883,526.378658716877
