,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
31,31,0.17575757575757575,0.27320954907161804,613.4890920877792,2.4481804161780945,2524,1321,4157,4.656417075856637,3.770103060920909,605.0625719510016
32,32,0.19347319347319347,0.2843373493975904,615.783571293015,2.447141966660121,2529,1348,4165,4.873087799392847,3.414714908953252,607.4957685846695
33,33,0.1958041958041958,0.2714285714285714,615.401317806765,2.486860169875565,2536,1369,4175,5.037675922960615,3.5994263442846752,606.7642155395207
34,34,0.17622377622377622,0.2962962962962963,603.7600856021995,2.471408224383562,2461,1289,4111,5.298741703949279,4.101128300885045,594.3602155973642
35,35,0.19067599067599067,0.2689486552567237,617.2701006244296,2.39700947429761,2549,1321,4147,4.187716243944337,3.092881175014208,609.9895032054708
36,36,0.19813519813519812,0.3058823529411765,630.6789741219518,2.4588128221316405,2524,1318,4154,5.888078389051177,3.6579894731120857,621.1329062597872
37,37,0.19347319347319347,0.25783132530120484,600.0722487197337,2.4392939965560827,2527,1335,4115,4.793483595661646,3.5727922395678178,591.705972884504
38,38,0.1822843822843823,0.2864450127877238,611.6697295755943,2.5023981362464216,2505,1315,4136,5.463039502539604,4.329555697683191,601.877134375371
39,39,0.19114219114219114,0.32439024390243903,608.8472696536955,2.5303419892106294,2502,1329,4158,6.326211316383978,3.6270234771501264,598.8940348601634
40,40,0.19673659673659674,0.3033175355450237,613.3644625154777,2.4200165068434787,2491,1308,4115,5.369953184233413,3.564962477039804,604.4295468542061
41,41,0.1944055944055944,0.3261390887290168,601.4201418119974,2.4259198778636266,2446,1261,4095,5.175484983823165,3.6896764335752463,592.5549803946002
42,42,0.19207459207459207,0.3131067961165049,601.5101659259684,2.498087772087987,2495,1334,4156,5.460694473177084,3.730623466987558,592.3188479858045
43,43,0.19393939393939394,0.25721153846153844,618.4363685597501,2.5105004582896813,2548,1359,4166,4.841659387939695,4.288271867317662,609.3064373044934
44,44,0.18461538461538465,0.3055555555555556,590.8382208037567,2.395943923704233,2481,1317,4119,4.792430541162274,3.57347586086577,582.4723144017278
45,45,0.18834498834498836,0.3193069306930693,599.6101124336623,2.4495257616016493,2476,1309,4133,5.3021797714816,3.875493900136157,590.4324387620444
46,46,0.1641025641025641,0.2954545454545455,620.6070020362682,2.464365729405017,2508,1294,4108,4.725877327029659,3.761719701701134,612.1194050075368
47,47,0.1864801864801865,0.235,615.3713963210831,2.3903364305885373,2486,1298,4130,4.257224225899964,4.130371202393517,606.9838008927895
48,48,0.193006993006993,0.3115942028985507,621.7426757122298,2.430000371677997,2546,1330,4146,4.236824240996193,4.056408063823318,613.4494434074096
49,49,0.20046620046620048,0.2906976744186047,599.7720784159445,2.429884113300764,2522,1303,4124,4.5190960296750164,3.3967459340984667,591.8562364521706
50,50,0.19114219114219114,0.28536585365853656,603.0786537055877,2.4014739183131666,2490,1308,4134,4.262256516227184,3.7195001351069856,595.0968970542532
51,51,0.18974358974358974,0.29484029484029484,609.5455206160959,2.467239173177672,2509,1304,4140,4.901314478035923,3.82673308648009,600.8174730515813
52,52,0.19067599067599067,0.312958435207824,610.9001009190013,2.5068035164489184,2492,1311,4130,5.683196388151038,4.522294125389019,600.6946104054621
53,53,0.17622377622377622,0.3253968253968254,623.8043834363001,2.4606692173955063,2554,1352,4139,5.0687638123694745,4.0493018557759415,614.6863177681532
54,54,0.20093240093240092,0.2784222737819025,604.5357775613328,2.4094649948037206,2487,1312,4148,4.471827590225046,3.92027889603492,596.1436710750736
55,55,0.20466200466200465,0.3097949886104784,624.164603064873,2.4169106060904717,2556,1343,4153,4.660210310057023,3.4181548840617473,616.0862378707534
56,56,0.17389277389277388,0.2868632707774799,612.4762465045483,2.392351864194427,2516,1297,4116,4.524299390745561,3.930562214346041,604.0213848994557
57,57,0.20372960372960366,0.3112128146453089,575.9230055220148,2.457867778634444,2472,1311,4117,5.160107429055751,3.937687806490085,566.8252102864693
58,58,0.19114219114219114,0.3121951219512195,606.4258068904686,2.450674435113457,2513,1327,4127,5.242663408378724,3.7811306649546736,597.4020128171352
59,59,0.17482517482517482,0.31733333333333336,626.1160860248079,2.3570261464970264,2546,1312,4109,4.013698039274707,3.5614170995033034,618.5409708860287
60,60,0.193006993006993,0.2826086956521739,624.2657973164337,2.4181576598429033,2529,1298,4131,4.765572471136707,3.7781194558772375,615.7221053894194
61,61,0.1944055944055944,0.31654676258992803,603.9797132363275,2.4475783496701315,2511,1333,4140,5.028741239600108,3.824739610071839,595.1262323866545
62,62,0.19347319347319347,0.29156626506024097,604.2002492567456,2.4675883799859903,2517,1325,4131,5.435171080662309,3.815584874767669,594.949493301314
63,63,0.19114219114219114,0.3097560975609756,609.2248687541329,2.3637079637740506,2517,1319,4119,4.341197541186322,3.163777315504436,601.7198938974418
64,64,0.18974358974358974,0.2800982800982801,606.3352197055788,2.6023467967773444,2530,1367,4170,5.807954013818589,4.584905408395676,595.9423602833639
65,65,0.19393939393939394,0.3076923076923077,612.2136860455055,2.433063346490944,2555,1334,4138,4.6612317726192725,3.6024877912386324,603.9499664816473
